Date,Number_of_Mandates_On,State_Name
5/11/2020,3,KY
6/29/2020,2,KY
7/28/2020,3,KY
8/11/2020,2,KY
2/2/2020,0,KY
2/3/2020,0,KY
2/4/2020,0,KY
2/5/2020,0,KY
2/6/2020,0,KY
2/7/2020,0,KY
2/8/2020,0,KY
2/9/2020,0,KY
2/10/2020,0,KY
2/11/2020,0,KY
2/12/2020,0,KY
2/13/2020,0,KY
2/14/2020,0,KY
2/15/2020,0,KY
2/16/2020,0,KY
2/17/2020,0,KY
2/18/2020,0,KY
2/19/2020,0,KY
2/20/2020,0,KY
2/21/2020,0,KY
2/22/2020,0,KY
2/23/2020,0,KY
2/24/2020,0,KY
2/25/2020,0,KY
2/26/2020,0,KY
2/27/2020,0,KY
2/28/2020,0,KY
2/29/2020,0,KY
3/1/2020,0,KY
3/2/2020,0,KY
3/3/2020,0,KY
3/4/2020,0,KY
3/5/2020,0,KY
3/6/2020,0,KY
3/7/2020,0,KY
3/8/2020,0,KY
3/9/2020,0,KY
3/10/2020,0,KY
3/11/2020,0,KY
3/12/2020,0,KY
3/13/2020,0,KY
3/14/2020,0,KY
3/15/2020,0,KY
3/17/2020,1,KY
3/18/2020,1,KY
3/21/2020,3,KY
3/22/2020,3,KY
3/23/2020,3,KY
3/24/2020,3,KY
3/25/2020,3,KY
3/27/2020,4,KY
3/28/2020,4,KY
3/29/2020,4,KY
3/30/2020,4,KY
3/31/2020,4,KY
4/1/2020,4,KY
4/2/2020,4,KY
4/3/2020,4,KY
4/4/2020,4,KY
4/5/2020,4,KY
4/6/2020,4,KY
4/7/2020,4,KY
4/8/2020,4,KY
4/9/2020,4,KY
4/10/2020,4,KY
4/11/2020,4,KY
4/12/2020,4,KY
4/13/2020,4,KY
4/14/2020,4,KY
4/15/2020,4,KY
4/16/2020,4,KY
4/17/2020,4,KY
4/18/2020,4,KY
4/19/2020,4,KY
4/20/2020,4,KY
4/21/2020,4,KY
4/22/2020,4,KY
4/23/2020,4,KY
4/24/2020,4,KY
4/25/2020,4,KY
4/26/2020,4,KY
4/27/2020,4,KY
4/28/2020,4,KY
4/29/2020,4,KY
4/30/2020,4,KY
5/1/2020,4,KY
5/2/2020,4,KY
5/3/2020,4,KY
5/4/2020,4,KY
5/5/2020,4,KY
5/6/2020,4,KY
5/7/2020,4,KY
5/8/2020,4,KY
5/9/2020,4,KY
5/10/2020,4,KY
5/12/2020,3,KY
5/13/2020,3,KY
5/14/2020,3,KY
5/15/2020,3,KY
5/16/2020,3,KY
5/17/2020,3,KY
5/18/2020,3,KY
5/19/2020,3,KY
5/20/2020,3,KY
5/21/2020,3,KY
5/22/2020,3,KY
5/23/2020,3,KY
5/24/2020,3,KY
5/25/2020,3,KY
5/26/2020,3,KY
5/27/2020,3,KY
5/28/2020,3,KY
5/29/2020,3,KY
5/30/2020,3,KY
5/31/2020,3,KY
6/1/2020,3,KY
6/2/2020,3,KY
6/3/2020,3,KY
6/4/2020,3,KY
6/5/2020,3,KY
6/6/2020,3,KY
6/7/2020,3,KY
6/8/2020,3,KY
6/9/2020,3,KY
6/10/2020,3,KY
6/11/2020,3,KY
6/12/2020,3,KY
6/13/2020,3,KY
6/14/2020,3,KY
6/15/2020,3,KY
6/16/2020,3,KY
6/17/2020,3,KY
6/18/2020,3,KY
6/19/2020,3,KY
6/20/2020,3,KY
6/21/2020,3,KY
6/22/2020,3,KY
6/23/2020,3,KY
6/24/2020,3,KY
6/25/2020,3,KY
6/26/2020,3,KY
6/27/2020,3,KY
6/28/2020,3,KY
6/30/2020,2,KY
7/1/2020,2,KY
7/2/2020,2,KY
7/3/2020,2,KY
7/4/2020,2,KY
7/5/2020,2,KY
7/6/2020,2,KY
7/7/2020,2,KY
7/8/2020,2,KY
7/9/2020,2,KY
7/10/2020,2,KY
7/11/2020,2,KY
7/12/2020,2,KY
7/13/2020,2,KY
7/14/2020,2,KY
7/15/2020,2,KY
7/16/2020,2,KY
7/17/2020,2,KY
7/18/2020,2,KY
7/19/2020,2,KY
7/20/2020,2,KY
7/21/2020,2,KY
7/22/2020,2,KY
7/23/2020,2,KY
7/24/2020,2,KY
7/25/2020,2,KY
7/26/2020,2,KY
7/27/2020,2,KY
7/29/2020,3,KY
7/30/2020,3,KY
7/31/2020,3,KY
8/1/2020,3,KY
8/2/2020,3,KY
8/3/2020,3,KY
8/4/2020,3,KY
8/5/2020,3,KY
8/6/2020,3,KY
8/7/2020,3,KY
8/8/2020,3,KY
8/9/2020,3,KY
8/10/2020,3,KY
8/12/2020,2,KY
8/13/2020,2,KY
8/14/2020,2,KY
8/15/2020,2,KY
8/16/2020,2,KY
8/17/2020,2,KY
8/18/2020,2,KY
8/19/2020,2,KY
8/20/2020,2,KY
8/21/2020,2,KY
8/22/2020,2,KY
8/23/2020,2,KY
8/24/2020,2,KY
8/25/2020,2,KY
8/26/2020,2,KY
8/27/2020,2,KY
8/28/2020,2,KY
8/29/2020,2,KY
8/30/2020,2,KY
8/31/2020,2,KY
9/1/2020,2,KY
9/2/2020,2,KY
9/3/2020,2,KY
9/4/2020,2,KY
9/5/2020,2,KY
9/6/2020,2,KY
9/7/2020,2,KY
9/8/2020,2,KY
9/9/2020,2,KY
9/10/2020,2,KY
9/11/2020,2,KY
9/12/2020,2,KY
9/13/2020,2,KY
9/14/2020,2,KY
9/15/2020,2,KY
9/16/2020,2,KY
9/17/2020,2,KY
9/18/2020,2,KY
9/19/2020,2,KY
9/20/2020,2,KY
9/21/2020,2,KY
9/22/2020,2,KY
9/23/2020,2,KY
9/24/2020,2,KY
9/25/2020,2,KY
9/26/2020,2,KY
9/27/2020,2,KY
9/28/2020,2,KY
9/29/2020,2,KY
9/30/2020,2,KY
10/1/2020,2,KY
10/2/2020,2,KY
10/3/2020,2,KY
10/4/2020,2,KY
10/5/2020,2,KY
10/6/2020,2,KY
10/7/2020,2,KY
10/8/2020,2,KY
10/9/2020,2,KY
10/10/2020,2,KY
10/11/2020,2,KY
2/1/2020,0,LA
3/13/2020,1,LA
3/16/2020,2,LA
3/17/2020,3,LA
3/22/2020,4,LA
3/23/2020,5,LA
5/1/2020,4,LA
5/15/2020,2,LA
6/26/2020,3,LA
2/2/2020,0,LA
2/3/2020,0,LA
2/4/2020,0,LA
2/5/2020,0,LA
2/6/2020,0,LA
2/7/2020,0,LA
2/8/2020,0,LA
2/9/2020,0,LA
2/10/2020,0,LA
2/11/2020,0,LA
2/12/2020,0,LA
2/13/2020,0,LA
2/14/2020,0,LA
2/15/2020,0,LA
2/16/2020,0,LA
2/17/2020,0,LA
2/18/2020,0,LA
2/19/2020,0,LA
2/20/2020,0,LA
2/21/2020,0,LA
2/22/2020,0,LA
2/23/2020,0,LA
2/24/2020,0,LA
2/25/2020,0,LA
2/26/2020,0,LA
2/27/2020,0,LA
2/28/2020,0,LA
2/29/2020,0,LA
3/1/2020,0,LA
3/2/2020,0,LA
3/3/2020,0,LA
3/4/2020,0,LA
3/5/2020,0,LA
3/6/2020,0,LA
3/7/2020,0,LA
3/8/2020,0,LA
3/9/2020,0,LA
3/10/2020,0,LA
3/11/2020,0,LA
3/12/2020,0,LA
3/14/2020,1,LA
3/15/2020,1,LA
3/18/2020,3,LA
3/19/2020,3,LA
3/20/2020,3,LA
3/21/2020,3,LA
3/24/2020,5,LA
3/25/2020,5,LA
3/26/2020,5,LA
3/27/2020,5,LA
3/28/2020,5,LA
3/29/2020,5,LA
3/30/2020,5,LA
3/31/2020,5,LA
4/1/2020,5,LA
4/2/2020,5,LA
4/3/2020,5,LA
4/4/2020,5,LA
4/5/2020,5,LA
4/6/2020,5,LA
4/7/2020,5,LA
4/8/2020,5,LA
4/9/2020,5,LA
4/10/2020,5,LA
4/11/2020,5,LA
4/12/2020,5,LA
4/13/2020,5,LA
4/14/2020,5,LA
4/15/2020,5,LA
4/16/2020,5,LA
4/17/2020,5,LA
4/18/2020,5,LA
4/19/2020,5,LA
4/20/2020,5,LA
4/21/2020,5,LA
4/22/2020,5,LA
4/23/2020,5,LA
4/24/2020,5,LA
4/25/2020,5,LA
4/26/2020,5,LA
4/27/2020,5,LA
4/28/2020,5,LA
4/29/2020,5,LA
4/30/2020,5,LA
5/2/2020,4,LA
5/3/2020,4,LA
5/4/2020,4,LA
5/5/2020,4,LA
5/6/2020,4,LA
5/7/2020,4,LA
5/8/2020,4,LA
5/9/2020,4,LA
5/10/2020,4,LA
5/11/2020,4,LA
5/12/2020,4,LA
5/13/2020,4,LA
5/14/2020,4,LA
5/16/2020,2,LA
5/17/2020,2,LA
5/18/2020,2,LA
5/19/2020,2,LA
5/20/2020,2,LA
5/21/2020,2,LA
5/22/2020,2,LA
5/23/2020,2,LA
5/24/2020,2,LA
5/25/2020,2,LA
5/26/2020,2,LA
5/27/2020,2,LA
5/28/2020,2,LA
5/29/2020,2,LA
5/30/2020,2,LA
5/31/2020,2,LA
6/1/2020,2,LA
6/2/2020,2,LA
6/3/2020,2,LA
6/4/2020,2,LA
6/5/2020,2,LA
6/6/2020,2,LA
6/7/2020,2,LA
6/8/2020,2,LA
6/9/2020,2,LA
6/10/2020,2,LA
6/11/2020,2,LA
6/12/2020,2,LA
6/13/2020,2,LA
6/14/2020,2,LA
6/15/2020,2,LA
6/16/2020,2,LA
6/17/2020,2,LA
6/18/2020,2,LA
6/19/2020,2,LA
6/20/2020,2,LA
6/21/2020,2,LA
6/22/2020,2,LA
6/23/2020,2,LA
6/24/2020,2,LA
6/25/2020,2,LA
6/27/2020,3,LA
6/28/2020,3,LA
6/29/2020,3,LA
6/30/2020,3,LA
7/1/2020,3,LA
7/2/2020,3,LA
7/3/2020,3,LA
7/4/2020,3,LA
7/5/2020,3,LA
7/6/2020,3,LA
7/7/2020,3,LA
7/8/2020,3,LA
7/9/2020,3,LA
7/10/2020,3,LA
7/11/2020,3,LA
7/12/2020,3,LA
7/13/2020,3,LA
7/14/2020,3,LA
7/15/2020,3,LA
7/16/2020,3,LA
7/17/2020,3,LA
7/18/2020,3,LA
7/19/2020,3,LA
7/20/2020,3,LA
7/21/2020,3,LA
7/22/2020,3,LA
7/23/2020,3,LA
7/24/2020,3,LA
7/25/2020,3,LA
7/26/2020,3,LA
7/27/2020,3,LA
7/28/2020,3,LA
7/29/2020,3,LA
7/30/2020,3,LA
7/31/2020,3,LA
8/1/2020,3,LA
8/2/2020,3,LA
8/3/2020,3,LA
8/4/2020,3,LA
8/5/2020,3,LA
8/6/2020,3,LA
8/7/2020,3,LA
8/8/2020,3,LA
8/9/2020,3,LA
8/10/2020,3,LA
8/11/2020,3,LA
8/12/2020,3,LA
8/13/2020,3,LA
8/14/2020,3,LA
8/15/2020,3,LA
8/16/2020,3,LA
8/17/2020,3,LA
8/18/2020,3,LA
8/19/2020,3,LA
8/20/2020,3,LA
8/21/2020,3,LA
8/22/2020,3,LA
8/23/2020,3,LA
8/24/2020,3,LA
8/25/2020,3,LA
8/26/2020,3,LA
8/27/2020,3,LA
8/28/2020,3,LA
8/29/2020,3,LA
8/30/2020,3,LA
8/31/2020,3,LA
9/1/2020,3,LA
9/2/2020,3,LA
9/3/2020,3,LA
9/4/2020,3,LA
9/5/2020,3,LA
9/6/2020,3,LA
9/7/2020,3,LA
9/8/2020,3,LA
9/9/2020,3,LA
9/10/2020,3,LA
9/11/2020,3,LA
9/12/2020,3,LA
9/13/2020,3,LA
9/14/2020,3,LA
9/15/2020,3,LA
9/16/2020,3,LA
9/17/2020,3,LA
9/18/2020,3,LA
9/19/2020,3,LA
9/20/2020,3,LA
9/21/2020,3,LA
9/22/2020,3,LA
9/23/2020,3,LA
9/24/2020,3,LA
9/25/2020,3,LA
9/26/2020,3,LA
9/27/2020,3,LA
9/28/2020,3,LA
9/29/2020,3,LA
9/30/2020,3,LA
10/1/2020,3,LA
10/2/2020,3,LA
10/3/2020,3,LA
10/4/2020,3,LA
10/5/2020,3,LA
10/6/2020,3,LA
10/7/2020,3,LA
10/8/2020,3,LA
10/9/2020,3,LA
10/10/2020,3,LA
10/11/2020,3,LA
2/1/2020,0,MA
3/13/2020,1,MA
3/17/2020,3,MA
3/24/2020,4,MA
5/18/2020,3,MA
2/2/2020,0,MA
2/3/2020,0,MA
2/4/2020,0,MA
2/5/2020,0,MA
2/6/2020,0,MA
2/7/2020,0,MA
2/8/2020,0,MA
2/9/2020,0,MA
2/10/2020,0,MA
2/11/2020,0,MA
2/12/2020,0,MA
2/13/2020,0,MA
2/14/2020,0,MA
2/15/2020,0,MA
2/16/2020,0,MA
2/17/2020,0,MA
2/18/2020,0,MA
2/19/2020,0,MA
2/20/2020,0,MA
2/21/2020,0,MA
2/22/2020,0,MA
2/23/2020,0,MA
2/24/2020,0,MA
2/25/2020,0,MA
2/26/2020,0,MA
2/27/2020,0,MA
2/28/2020,0,MA
2/29/2020,0,MA
3/1/2020,0,MA
3/2/2020,0,MA
3/3/2020,0,MA
3/4/2020,0,MA
3/5/2020,0,MA
3/6/2020,0,MA
3/7/2020,0,MA
3/8/2020,0,MA
3/9/2020,0,MA
3/10/2020,0,MA
3/11/2020,0,MA
3/12/2020,0,MA
3/14/2020,1,MA
3/15/2020,1,MA
3/16/2020,1,MA
3/18/2020,3,MA
3/19/2020,3,MA
3/20/2020,3,MA
3/21/2020,3,MA
3/22/2020,3,MA
3/23/2020,3,MA
3/25/2020,4,MA
3/26/2020,4,MA
3/27/2020,4,MA
3/28/2020,4,MA
3/29/2020,4,MA
3/30/2020,4,MA
3/31/2020,4,MA
4/1/2020,4,MA
4/2/2020,4,MA
4/3/2020,4,MA
4/4/2020,4,MA
4/5/2020,4,MA
4/6/2020,4,MA
4/7/2020,4,MA
4/8/2020,4,MA
4/9/2020,4,MA
4/10/2020,4,MA
4/11/2020,4,MA
4/12/2020,4,MA
4/13/2020,4,MA
4/14/2020,4,MA
4/15/2020,4,MA
4/16/2020,4,MA
4/17/2020,4,MA
4/18/2020,4,MA
4/19/2020,4,MA
4/20/2020,4,MA
4/21/2020,4,MA
4/22/2020,4,MA
4/23/2020,4,MA
4/24/2020,4,MA
4/25/2020,4,MA
4/26/2020,4,MA
4/27/2020,4,MA
4/28/2020,4,MA
4/29/2020,4,MA
4/30/2020,4,MA
5/1/2020,4,MA
5/2/2020,4,MA
5/3/2020,4,MA
5/4/2020,4,MA
5/5/2020,4,MA
5/6/2020,4,MA
5/7/2020,4,MA
5/8/2020,4,MA
5/9/2020,4,MA
5/10/2020,4,MA
5/11/2020,4,MA
5/12/2020,4,MA
5/13/2020,4,MA
5/14/2020,4,MA
5/15/2020,4,MA
5/16/2020,4,MA
5/17/2020,4,MA
5/19/2020,3,MA
5/20/2020,3,MA
5/21/2020,3,MA
5/22/2020,3,MA
5/23/2020,3,MA
5/24/2020,3,MA
5/25/2020,3,MA
5/26/2020,3,MA
5/27/2020,3,MA
5/28/2020,3,MA
5/29/2020,3,MA
5/30/2020,3,MA
5/31/2020,3,MA
6/1/2020,3,MA
6/2/2020,3,MA
6/3/2020,3,MA
6/4/2020,3,MA
6/5/2020,3,MA
6/6/2020,3,MA
6/7/2020,3,MA
6/8/2020,3,MA
6/9/2020,3,MA
6/10/2020,3,MA
6/11/2020,3,MA
6/12/2020,3,MA
6/13/2020,3,MA
6/14/2020,3,MA
6/15/2020,3,MA
6/16/2020,3,MA
6/17/2020,3,MA
6/18/2020,3,MA
6/19/2020,3,MA
6/20/2020,3,MA
6/21/2020,3,MA
6/22/2020,3,MA
6/23/2020,3,MA
6/24/2020,3,MA
6/25/2020,3,MA
6/26/2020,3,MA
6/27/2020,3,MA
6/28/2020,3,MA
6/29/2020,3,MA
6/30/2020,3,MA
7/1/2020,3,MA
7/2/2020,3,MA
7/3/2020,3,MA
7/4/2020,3,MA
7/5/2020,3,MA
7/6/2020,3,MA
7/7/2020,3,MA
7/8/2020,3,MA
7/9/2020,3,MA
7/10/2020,3,MA
7/11/2020,3,MA
7/12/2020,3,MA
7/13/2020,3,MA
7/14/2020,3,MA
7/15/2020,3,MA
7/16/2020,3,MA
7/17/2020,3,MA
7/18/2020,3,MA
7/19/2020,3,MA
7/20/2020,3,MA
7/21/2020,3,MA
7/22/2020,3,MA
7/23/2020,3,MA
7/24/2020,3,MA
7/25/2020,3,MA
7/26/2020,3,MA
7/27/2020,3,MA
7/28/2020,3,MA
7/29/2020,3,MA
7/30/2020,3,MA
7/31/2020,3,MA
8/1/2020,3,MA
8/2/2020,3,MA
8/3/2020,3,MA
8/4/2020,3,MA
8/5/2020,3,MA
8/6/2020,3,MA
8/7/2020,3,MA
8/8/2020,3,MA
8/9/2020,3,MA
8/10/2020,3,MA
8/11/2020,3,MA
8/12/2020,3,MA
8/13/2020,3,MA
8/14/2020,3,MA
8/15/2020,3,MA
8/16/2020,3,MA
8/17/2020,3,MA
8/18/2020,3,MA
8/19/2020,3,MA
8/20/2020,3,MA
8/21/2020,3,MA
8/22/2020,3,MA
8/23/2020,3,MA
8/24/2020,3,MA
8/25/2020,3,MA
8/26/2020,3,MA
8/27/2020,3,MA
8/28/2020,3,MA
8/29/2020,3,MA
8/30/2020,3,MA
8/31/2020,3,MA
9/1/2020,3,MA
9/2/2020,3,MA
9/3/2020,3,MA
9/4/2020,3,MA
9/5/2020,3,MA
9/6/2020,3,MA
9/7/2020,3,MA
9/8/2020,3,MA
9/9/2020,3,MA
9/10/2020,3,MA
9/11/2020,3,MA
9/12/2020,3,MA
9/13/2020,3,MA
9/14/2020,3,MA
9/15/2020,3,MA
9/16/2020,3,MA
9/17/2020,3,MA
9/18/2020,3,MA
9/19/2020,3,MA
9/20/2020,3,MA
9/21/2020,3,MA
9/22/2020,3,MA
9/23/2020,3,MA
9/24/2020,3,MA
9/25/2020,3,MA
9/26/2020,3,MA
9/27/2020,3,MA
9/28/2020,3,MA
9/29/2020,3,MA
9/30/2020,3,MA
10/1/2020,3,MA
10/2/2020,3,MA
10/3/2020,3,MA
10/4/2020,3,MA
10/5/2020,3,MA
10/6/2020,3,MA
10/7/2020,3,MA
10/8/2020,3,MA
10/9/2020,3,MA
10/10/2020,3,MA
10/11/2020,3,MA
2/1/2020,0,MD
3/16/2020,3,MD
3/23/2020,4,MD
3/30/2020,5,MD
5/15/2020,3,MD
6/10/2020,2,MD
2/2/2020,0,MD
2/3/2020,0,MD
2/4/2020,0,MD
2/5/2020,0,MD
2/6/2020,0,MD
2/7/2020,0,MD
2/8/2020,0,MD
2/9/2020,0,MD
2/10/2020,0,MD
2/11/2020,0,MD
2/12/2020,0,MD
2/13/2020,0,MD
2/14/2020,0,MD
2/15/2020,0,MD
2/16/2020,0,MD
2/17/2020,0,MD
2/18/2020,0,MD
2/19/2020,0,MD
2/20/2020,0,MD
2/21/2020,0,MD
2/22/2020,0,MD
2/23/2020,0,MD
2/24/2020,0,MD
2/25/2020,0,MD
2/26/2020,0,MD
2/27/2020,0,MD
2/28/2020,0,MD
2/29/2020,0,MD
3/1/2020,0,MD
3/2/2020,0,MD
3/3/2020,0,MD
3/4/2020,0,MD
3/5/2020,0,MD
3/6/2020,0,MD
3/7/2020,0,MD
3/8/2020,0,MD
3/9/2020,0,MD
3/10/2020,0,MD
3/11/2020,0,MD
3/12/2020,0,MD
3/13/2020,0,MD
3/14/2020,0,MD
3/15/2020,0,MD
3/17/2020,3,MD
3/18/2020,3,MD
3/19/2020,3,MD
3/20/2020,3,MD
3/21/2020,3,MD
3/22/2020,3,MD
3/24/2020,4,MD
3/25/2020,4,MD
3/26/2020,4,MD
3/27/2020,4,MD
3/28/2020,4,MD
3/29/2020,4,MD
3/31/2020,5,MD
4/1/2020,5,MD
4/2/2020,5,MD
4/3/2020,5,MD
4/4/2020,5,MD
4/5/2020,5,MD
4/6/2020,5,MD
4/7/2020,5,MD
4/8/2020,5,MD
4/9/2020,5,MD
4/10/2020,5,MD
4/11/2020,5,MD
4/12/2020,5,MD
4/13/2020,5,MD
4/14/2020,5,MD
4/15/2020,5,MD
4/16/2020,5,MD
4/17/2020,5,MD
4/18/2020,5,MD
4/19/2020,5,MD
4/20/2020,5,MD
4/21/2020,5,MD
4/22/2020,5,MD
4/23/2020,5,MD
4/24/2020,5,MD
4/25/2020,5,MD
4/26/2020,5,MD
4/27/2020,5,MD
4/28/2020,5,MD
4/29/2020,5,MD
4/30/2020,5,MD
5/1/2020,5,MD
5/2/2020,5,MD
5/3/2020,5,MD
5/4/2020,5,MD
5/5/2020,5,MD
5/6/2020,5,MD
5/7/2020,5,MD
5/8/2020,5,MD
5/9/2020,5,MD
5/10/2020,5,MD
5/11/2020,5,MD
5/12/2020,5,MD
5/13/2020,5,MD
5/14/2020,5,MD
5/16/2020,3,MD
5/17/2020,3,MD
5/18/2020,3,MD
5/19/2020,3,MD
5/20/2020,3,MD
5/21/2020,3,MD
5/22/2020,3,MD
5/23/2020,3,MD
5/24/2020,3,MD
5/25/2020,3,MD
5/26/2020,3,MD
5/27/2020,3,MD
5/28/2020,3,MD
5/29/2020,3,MD
5/30/2020,3,MD
5/31/2020,3,MD
6/1/2020,3,MD
6/2/2020,3,MD
6/3/2020,3,MD
6/4/2020,3,MD
6/5/2020,3,MD
6/6/2020,3,MD
6/7/2020,3,MD
6/8/2020,3,MD
6/9/2020,3,MD
6/11/2020,2,MD
6/12/2020,2,MD
6/13/2020,2,MD
6/14/2020,2,MD
6/15/2020,2,MD
6/16/2020,2,MD
6/17/2020,2,MD
6/18/2020,2,MD
6/19/2020,2,MD
6/20/2020,2,MD
6/21/2020,2,MD
6/22/2020,2,MD
6/23/2020,2,MD
6/24/2020,2,MD
6/25/2020,2,MD
6/26/2020,2,MD
6/27/2020,2,MD
6/28/2020,2,MD
6/29/2020,2,MD
6/30/2020,2,MD
7/1/2020,2,MD
7/2/2020,2,MD
7/3/2020,2,MD
7/4/2020,2,MD
7/5/2020,2,MD
7/6/2020,2,MD
7/7/2020,2,MD
7/8/2020,2,MD
7/9/2020,2,MD
7/10/2020,2,MD
7/11/2020,2,MD
7/12/2020,2,MD
7/13/2020,2,MD
7/14/2020,2,MD
7/15/2020,2,MD
7/16/2020,2,MD
7/17/2020,2,MD
7/18/2020,2,MD
7/19/2020,2,MD
7/20/2020,2,MD
7/21/2020,2,MD
7/22/2020,2,MD
7/23/2020,2,MD
7/24/2020,2,MD
7/25/2020,2,MD
7/26/2020,2,MD
7/27/2020,2,MD
7/28/2020,2,MD
7/29/2020,2,MD
7/30/2020,2,MD
7/31/2020,2,MD
8/1/2020,2,MD
8/2/2020,2,MD
8/3/2020,2,MD
8/4/2020,2,MD
8/5/2020,2,MD
8/6/2020,2,MD
8/7/2020,2,MD
8/8/2020,2,MD
8/9/2020,2,MD
8/10/2020,2,MD
8/11/2020,2,MD
8/12/2020,2,MD
8/13/2020,2,MD
8/14/2020,2,MD
8/15/2020,2,MD
8/16/2020,2,MD
8/17/2020,2,MD
8/18/2020,2,MD
8/19/2020,2,MD
8/20/2020,2,MD
8/21/2020,2,MD
8/22/2020,2,MD
8/23/2020,2,MD
8/24/2020,2,MD
8/25/2020,2,MD
8/26/2020,2,MD
8/27/2020,2,MD
8/28/2020,2,MD
8/29/2020,2,MD
8/30/2020,2,MD
8/31/2020,2,MD
9/1/2020,2,MD
9/2/2020,2,MD
9/3/2020,2,MD
9/4/2020,2,MD
9/5/2020,2,MD
9/6/2020,2,MD
9/7/2020,2,MD
9/8/2020,2,MD
9/9/2020,2,MD
9/10/2020,2,MD
9/11/2020,2,MD
9/12/2020,2,MD
9/13/2020,2,MD
9/14/2020,2,MD
9/15/2020,2,MD
9/16/2020,2,MD
9/17/2020,2,MD
9/18/2020,2,MD
9/19/2020,2,MD
9/20/2020,2,MD
9/21/2020,2,MD
9/22/2020,2,MD
9/23/2020,2,MD
9/24/2020,2,MD
9/25/2020,2,MD
9/26/2020,2,MD
9/27/2020,2,MD
9/28/2020,2,MD
9/29/2020,2,MD
9/30/2020,2,MD
10/1/2020,2,MD
10/2/2020,2,MD
10/3/2020,2,MD
10/4/2020,2,MD
10/5/2020,2,MD
10/6/2020,2,MD
10/7/2020,2,MD
10/8/2020,2,MD
10/9/2020,2,MD
10/10/2020,2,MD
10/11/2020,2,MD
2/1/2020,0,ME
3/16/2020,1,ME
3/18/2020,3,ME
3/25/2020,4,ME
4/2/2020,5,ME
5/1/2020,4,ME
5/31/2020,3,ME
2/2/2020,0,ME
2/3/2020,0,ME
2/4/2020,0,ME
2/5/2020,0,ME
2/6/2020,0,ME
2/7/2020,0,ME
2/8/2020,0,ME
2/9/2020,0,ME
2/10/2020,0,ME
2/11/2020,0,ME
2/12/2020,0,ME
2/13/2020,0,ME
2/14/2020,0,ME
2/15/2020,0,ME
2/16/2020,0,ME
2/17/2020,0,ME
2/18/2020,0,ME
2/19/2020,0,ME
2/20/2020,0,ME
2/21/2020,0,ME
2/22/2020,0,ME
2/23/2020,0,ME
2/24/2020,0,ME
2/25/2020,0,ME
2/26/2020,0,ME
2/27/2020,0,ME
2/28/2020,0,ME
2/29/2020,0,ME
3/1/2020,0,ME
3/2/2020,0,ME
3/3/2020,0,ME
3/4/2020,0,ME
3/5/2020,0,ME
3/6/2020,0,ME
3/7/2020,0,ME
3/8/2020,0,ME
3/9/2020,0,ME
3/10/2020,0,ME
3/11/2020,0,ME
3/12/2020,0,ME
3/13/2020,0,ME
3/14/2020,0,ME
3/15/2020,0,ME
3/17/2020,1,ME
3/19/2020,3,ME
3/20/2020,3,ME
3/21/2020,3,ME
3/22/2020,3,ME
3/23/2020,3,ME
3/24/2020,3,ME
3/26/2020,4,ME
3/27/2020,4,ME
3/28/2020,4,ME
3/29/2020,4,ME
3/30/2020,4,ME
3/31/2020,4,ME
4/1/2020,4,ME
4/3/2020,5,ME
4/4/2020,5,ME
4/5/2020,5,ME
4/6/2020,5,ME
4/7/2020,5,ME
4/8/2020,5,ME
4/9/2020,5,ME
4/10/2020,5,ME
4/11/2020,5,ME
4/12/2020,5,ME
4/13/2020,5,ME
4/14/2020,5,ME
4/15/2020,5,ME
4/16/2020,5,ME
4/17/2020,5,ME
4/18/2020,5,ME
4/19/2020,5,ME
4/20/2020,5,ME
4/21/2020,5,ME
4/22/2020,5,ME
4/23/2020,5,ME
4/24/2020,5,ME
4/25/2020,5,ME
4/26/2020,5,ME
4/27/2020,5,ME
4/28/2020,5,ME
4/29/2020,5,ME
4/30/2020,5,ME
5/2/2020,4,ME
5/3/2020,4,ME
5/4/2020,4,ME
5/5/2020,4,ME
5/6/2020,4,ME
5/7/2020,4,ME
5/8/2020,4,ME
5/9/2020,4,ME
5/10/2020,4,ME
5/11/2020,4,ME
5/12/2020,4,ME
5/13/2020,4,ME
5/14/2020,4,ME
5/15/2020,4,ME
5/16/2020,4,ME
5/17/2020,4,ME
5/18/2020,4,ME
5/19/2020,4,ME
5/20/2020,4,ME
5/21/2020,4,ME
5/22/2020,4,ME
5/23/2020,4,ME
5/24/2020,4,ME
5/25/2020,4,ME
5/26/2020,4,ME
5/27/2020,4,ME
5/28/2020,4,ME
5/29/2020,4,ME
5/30/2020,4,ME
6/1/2020,3,ME
6/2/2020,3,ME
6/3/2020,3,ME
6/4/2020,3,ME
6/5/2020,3,ME
6/6/2020,3,ME
6/7/2020,3,ME
6/8/2020,3,ME
6/9/2020,3,ME
6/10/2020,3,ME
6/11/2020,3,ME
6/12/2020,3,ME
6/13/2020,3,ME
6/14/2020,3,ME
6/15/2020,3,ME
6/16/2020,3,ME
6/17/2020,3,ME
6/18/2020,3,ME
6/19/2020,3,ME
6/20/2020,3,ME
6/21/2020,3,ME
6/22/2020,3,ME
6/23/2020,3,ME
6/24/2020,3,ME
6/25/2020,3,ME
6/26/2020,3,ME
6/27/2020,3,ME
6/28/2020,3,ME
6/29/2020,3,ME
6/30/2020,3,ME
7/1/2020,3,ME
7/2/2020,3,ME
7/3/2020,3,ME
